epoch,timestamp,train_loss,grad_norm,batch_time,data_time,model_time,loss_scale,epoch_time,val_acc1,val_acc5,val_loss,lr,weight_decay,val_acc1_ema
19,2026-08-15T13:09:01.816690,0.7856096540178571,"tensor(3.3986, device='cuda:0')",2.4288817984717235,2.1930997371673584,0,32768.0,69.58147144317627,88.88888928448712,100.00000039559824,0.42657154224537036,0.0009388796954859993,0.0001,88.88888928448712
20,2026-08-15T13:11:55.952186,0.7633231026785714,"tensor(3.3186, device='cuda:0')",2.4567486132894243,2.217367844922202,0,32768.0,70.4284405708313,90.3703707659686,100.00000039559824,0.4100730613425926,0.0009004166929368166,0.0001,88.88888928448712
21,2026-08-15T13:14:50.025470,0.7702462332589286,"tensor(3.4425, device='cuda:0')",2.450799354485103,2.2095693264688765,0,32768.0,70.19663333892822,91.11111150670935,100.00000039559824,0.3986056857638889,0.0008606121924381521,0.0001,89.62963002522787
22,2026-08-15T13:17:43.403889,0.7602713448660714,"tensor(3.4307, device='cuda:0')",2.468049739088331,2.2235227397509982,0,32768.0,70.69195747375488,90.3703707659686,100.00000039559824,0.4065773292824074,0.0008196601175153016,0.0001,90.3703707659686
23,2026-08-15T13:20:36.339004,0.7623116629464286,"tensor(3.4093, device='cuda:0')",2.431544916970389,2.1935212101255144,0,32768.0,69.67728471755981,90.3703707659686,100.00000039559824,0.40501302083333335,0.0007777599825608002,0.0001,91.11111150670935
24,2026-08-15T13:23:32.268631,0.7344273158482143,"tensor(3.3030, device='cuda:0')",2.4659184387751987,2.2257565685680936,0,32768.0,70.61919021606445,90.3703707659686,100.00000039559824,0.38916919849537035,0.0007351159208203601,0.0001,89.62963002522787
25,2026-08-15T13:26:26.080206,0.7357177734375,"tensor(3.3441, device='cuda:0')",2.464745112827846,2.2280117528779164,0,32768.0,70.60289359092712,91.11111150670935,100.00000039559824,0.38141999421296297,0.0006919356898762145,0.0001,90.3703707659686
26,2026-08-15T13:29:19.697586,0.7272251674107143,"tensor(3.2774, device='cuda:0')",2.4649688942091807,2.228061548301152,0,32768.0,70.54756712913513,90.3703707659686,100.00000039559824,0.3682526765046296,0.0006484296594730615,0.0001,90.3703707659686
27,2026-08-15T13:32:12.111070,0.7433907645089286,"tensor(3.4342, device='cuda:0')",2.44774397781917,2.1999146853174483,0,32768.0,70.12775325775146,90.3703707659686,100.00000039559824,0.3697898582175926,0.0006048097866178141,0.0001,90.3703707659686
28,2026-08-15T13:35:05.766307,0.7484654017857143,"tensor(3.4693, device='cuda:0')",2.458653952394213,2.216928626809801,0,32768.0,70.43160486221313,91.11111150670935,100.00000039559824,0.3644187644675926,0.0005612885829463695,0.0001,88.88888928448712
29,2026-08-15T13:37:59.817626,0.7165178571428571,"tensor(3.3170, device='cuda:0')",2.4672797237123762,2.21277003628867,0,32768.0,70.64349865913391,89.62963002522787,100.00000039559824,0.3593623408564815,0.0005180780793882781,0.0001,90.3703707659686
30,2026-08-15T13:40:53.395569,0.7184535435267857,"tensor(3.3737, device='cuda:0')",2.4509696108954295,2.214171750204904,0,32768.0,70.23737049102783,89.62963002522787,100.00000039559824,0.37379738136574076,0.00047538879317337077,0.0001,89.62963002522787
31,2026-08-15T13:43:46.688733,0.7173025948660714,"tensor(3.3742, device='cuda:0')",2.4582657643726895,2.2245473010199412,0,32768.0,70.38514137268066,91.11111150670935,100.00000039559824,0.3624312789351852,0.00043342870221297453,0.0001,89.62963002522787
